type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.gate,arrival.delay,arrival.baggage,departure.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,error
departure,active,dad,vvdn,2,11.0,2024-04-20t23:45:00.000,2024-04-20t23:45:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,icn,rksi,1,2024-04-21t06:00:00.000,2024-04-21t05:48:00.000,,a1,a1,2878,a12878,a12878,vietjet air,vj,vjc,878,vj878,vjc878,,,,,,,,
departure,active,dad,vvdn,2,11.0,2024-04-20t23:45:00.000,2024-04-20t23:45:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,icn,rksi,1,2024-04-21t06:00:00.000,2024-04-21t05:48:00.000,flexflight,w2,fxt,4878,w24878,fxt4878,vietjet air,vj,vjc,878,vj878,vjc878,,,,,,,,
departure,active,dad,vvdn,2,11.0,2024-04-20t23:45:00.000,2024-04-20t23:45:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,icn,rksi,1,2024-04-21t06:00:00.000,2024-04-21t05:48:00.000,,h1,h1,4181,h14181,h14181,vietjet air,vj,vjc,878,vj878,vjc878,,,,,,,,
departure,active,dad,vvdn,2,11.0,2024-04-20t23:45:00.000,2024-04-20t23:45:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,2024-04-20t23:56:00.000,icn,rksi,1,2024-04-21t06:00:00.000,2024-04-21t05:48:00.000,vietjet air,vj,vjc,878,vj878,vjc878,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,15.0,2024-04-21t00:05:00.000,2024-04-20t23:59:00.000,2024-04-21t00:20:00.000,2024-04-21t00:20:00.000,2024-04-21t00:20:00.000,icn,rksi,1,2024-04-21t06:40:00.000,2024-04-21t06:07:00.000,korean air,ke,kal,5674,ke5674,kal5674,vietnam airlines,vn,hvn,430,vn430,hvn430,,,,,,,,
departure,active,dad,vvdn,2,15.0,2024-04-21t00:05:00.000,2024-04-20t23:59:00.000,2024-04-21t00:20:00.000,2024-04-21t00:20:00.000,2024-04-21t00:20:00.000,icn,rksi,1,2024-04-21t06:40:00.000,2024-04-21t06:07:00.000,vietnam airlines,vn,hvn,430,vn430,hvn430,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,,2024-04-21t00:05:00.000,2024-04-21t00:05:00.000,,,,pus,rkpk,i,2024-04-21t06:25:00.000,,korean air,ke,kal,5772,ke5772,kal5772,jin air,lj,jna,112,lj112,jna112,,,,9-12,,,,
departure,active,dad,vvdn,2,,2024-04-21t00:05:00.000,2024-04-21t00:05:00.000,,,,pus,rkpk,i,2024-04-21t06:25:00.000,,jin air,lj,jna,112,lj112,jna112,,,,,,,,,,9-12,,,,
departure,active,dad,vvdn,2,20.0,2024-04-21t00:25:00.000,2024-04-21t00:24:00.000,2024-04-21t00:44:00.000,2024-04-21t00:44:00.000,2024-04-21t00:44:00.000,nrt,rjaa,1,2024-04-21t07:35:00.000,2024-04-21t07:17:00.000,ana,nh,ana,9726,nh9726,ana9726,vietnam airlines,vn,hvn,318,vn318,hvn318,,,,,,,,
departure,active,dad,vvdn,2,20.0,2024-04-21t00:25:00.000,2024-04-21t00:24:00.000,2024-04-21t00:44:00.000,2024-04-21t00:44:00.000,2024-04-21t00:44:00.000,nrt,rjaa,1,2024-04-21t07:35:00.000,2024-04-21t07:17:00.000,vietnam airlines,vn,hvn,318,vn318,hvn318,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2024-04-21t00:30:00.000,,,,,icn,rksi,1,2024-04-21t07:05:00.000,,air seoul,rs,asv,512,rs512,asv512,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,39.0,2024-04-21t00:35:00.000,,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,tae,rktn,,2024-04-21t06:50:00.000,2024-04-21t06:58:00.000,,a1,a1,2870,a12870,a12870,vietjet air,vj,vjc,870,vj870,vjc870,,8.0,,,,,,
departure,active,dad,vvdn,2,39.0,2024-04-21t00:35:00.000,,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,tae,rktn,,2024-04-21t06:50:00.000,2024-04-21t06:58:00.000,flexflight,w2,fxt,4870,w24870,fxt4870,vietjet air,vj,vjc,870,vj870,vjc870,,8.0,,,,,,
departure,active,dad,vvdn,2,39.0,2024-04-21t00:35:00.000,,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,tae,rktn,,2024-04-21t06:50:00.000,2024-04-21t06:58:00.000,,h1,h1,4176,h14176,h14176,vietjet air,vj,vjc,870,vj870,vjc870,,8.0,,,,,,
departure,active,dad,vvdn,2,39.0,2024-04-21t00:35:00.000,,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,2024-04-21t01:14:00.000,tae,rktn,,2024-04-21t06:50:00.000,2024-04-21t06:58:00.000,vietjet air,vj,vjc,870,vj870,vjc870,,,,,,,,8.0,,,,,,
departure,active,dad,vvdn,2,16.0,2024-04-21t00:45:00.000,2024-04-21t00:45:00.000,2024-04-21t01:01:00.000,2024-04-21t01:01:00.000,2024-04-21t01:01:00.000,icn,rksi,1,2024-04-21t06:55:00.000,2024-04-21t06:52:00.000,eastar jet,ze,esr,594,ze594,esr594,,,,,,,,,16,g6,,,,
departure,active,dad,vvdn,2,,2024-04-21t00:50:00.000,,,,,cjj,rktu,,2024-04-21t07:35:00.000,,,h1,h1,5963,h15963,h15963,t'way air,tw,twb,182,tw182,twb182,,,,1-4,,,,
departure,active,dad,vvdn,2,,2024-04-21t00:50:00.000,,,,,cjj,rktu,,2024-04-21t07:35:00.000,,t'way air,tw,twb,182,tw182,twb182,,,,,,,,,,1-4,,,,
departure,active,dad,vvdn,2,42.0,2024-04-21t00:55:00.000,2024-04-21t00:55:00.000,2024-04-21t01:37:00.000,2024-04-21t01:37:00.000,2024-04-21t01:37:00.000,cjj,rktu,,2024-04-21t07:10:00.000,2024-04-21t07:28:00.000,aero k,rf,eok,532,rf532,eok532,,,,,,,,18.0,,,,,,
departure,active,dad,vvdn,2,26.0,2024-04-21t01:00:00.000,2024-04-21t01:07:00.000,2024-04-21t01:25:00.000,2024-04-21t01:25:00.000,2024-04-21t01:25:00.000,pus,rkpk,i,2024-04-21t07:30:00.000,2024-04-21t07:00:00.000,asiana airlines,oz,aar,9754,oz9754,aar9754,air busan,bx,abl,774,bx774,abl774,,,,6-8,,,,
departure,active,dad,vvdn,2,26.0,2024-04-21t01:00:00.000,2024-04-21t01:07:00.000,2024-04-21t01:25:00.000,2024-04-21t01:25:00.000,2024-04-21t01:25:00.000,pus,rkpk,i,2024-04-21t07:30:00.000,2024-04-21t07:00:00.000,air busan,bx,abl,774,bx774,abl774,,,,,,,,,,6-8,,,,
departure,active,dad,vvdn,2,,2024-04-21t01:20:00.000,2024-04-21t01:20:00.000,,,,tae,rktn,,2024-04-21t07:55:00.000,,,h1,h1,5871,h15871,h15871,t'way air,tw,twb,130,tw130,twb130,,,,6-9,,,,
departure,active,dad,vvdn,2,,2024-04-21t01:20:00.000,2024-04-21t01:20:00.000,,,,tae,rktn,,2024-04-21t07:55:00.000,,t'way air,tw,twb,130,tw130,twb130,,,,,,,,,,6-9,,,,
departure,active,dad,vvdn,2,,2024-04-21t01:25:00.000,2024-04-21t01:25:00.000,,,,icn,rksi,2,2024-04-21t08:00:00.000,,korean air,ke,kal,5770,ke5770,kal5770,jin air,lj,jna,82,lj82,jna82,,,6,9-12,,,,
departure,active,dad,vvdn,2,,2024-04-21t01:25:00.000,2024-04-21t01:25:00.000,,,,icn,rksi,2,2024-04-21t08:00:00.000,,jin air,lj,jna,82,lj82,jna82,,,,,,,,,6,9-12,,,,
departure,active,dad,vvdn,,20.0,2024-04-21t01:30:00.000,2024-04-21t01:50:00.000,,,,icn,rksi,1,2024-04-21t08:05:00.000,,,h1,h1,9878,h19878,h19878,jeju air,7c,jja,2904,7c2904,jja2904,,,,,,,,
departure,active,dad,vvdn,,20.0,2024-04-21t01:30:00.000,2024-04-21t01:50:00.000,,,,icn,rksi,1,2024-04-21t08:05:00.000,,jeju air,7c,jja,2904,7c2904,jja2904,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,,2024-04-21t01:50:00.000,2024-04-21t01:50:00.000,,,,icn,rksi,1,2024-04-21t08:35:00.000,,,h1,h1,5915,h15915,h15915,t'way air,tw,twb,128,tw128,twb128,,,14,5-8,,,,
departure,active,dad,vvdn,2,,2024-04-21t01:50:00.000,2024-04-21t01:50:00.000,,,,icn,rksi,1,2024-04-21t08:35:00.000,,t'way air,tw,twb,128,tw128,twb128,,,,,,,,,14,5-8,,,,
departure,active,dad,vvdn,1,55.0,2024-04-21t02:55:00.000,,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,pus,rkpk,i,2024-04-21t09:00:00.000,2024-04-21t09:25:00.000,,h1,h1,4065,h14065,h14065,vietjet air,vj,vjc,988,vj988,vjc988,2,26.0,2,,,,,
departure,active,dad,vvdn,1,55.0,2024-04-21t02:55:00.000,,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,pus,rkpk,i,2024-04-21t09:00:00.000,2024-04-21t09:25:00.000,,a1,a1,2988,a12988,a12988,vietjet air,vj,vjc,988,vj988,vjc988,2,26.0,2,,,,,
departure,active,dad,vvdn,1,55.0,2024-04-21t02:55:00.000,,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,pus,rkpk,i,2024-04-21t09:00:00.000,2024-04-21t09:25:00.000,flexflight,w2,fxt,4988,w24988,fxt4988,vietjet air,vj,vjc,988,vj988,vjc988,2,26.0,2,,,,,
departure,active,dad,vvdn,1,55.0,2024-04-21t02:55:00.000,,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,2024-04-21t03:49:00.000,pus,rkpk,i,2024-04-21t09:00:00.000,2024-04-21t09:25:00.000,vietjet air,vj,vjc,988,vj988,vjc988,,,,,,,2,26.0,2,,,,,
departure,active,dad,vvdn,1,2.0,2024-04-21t06:05:00.000,2024-04-21t05:51:00.000,2024-04-21t06:07:00.000,2024-04-21t06:07:00.000,2024-04-21t06:07:00.000,sgn,vvts,1,2024-04-21t07:45:00.000,2024-04-21t07:00:00.000,cambodia angkor air,k6,khv,3105,k63105,khv3105,vietnam airlines,vn,hvn,105,vn105,hvn105,,,,,,,,
departure,active,dad,vvdn,1,2.0,2024-04-21t06:05:00.000,2024-04-21t05:51:00.000,2024-04-21t06:07:00.000,2024-04-21t06:07:00.000,2024-04-21t06:07:00.000,sgn,vvts,1,2024-04-21t07:45:00.000,2024-04-21t07:00:00.000,vietnam airlines,vn,hvn,105,vn105,hvn105,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t06:05:00.000,2024-04-21t05:59:00.000,2024-04-21t06:14:00.000,2024-04-21t06:14:00.000,2024-04-21t06:14:00.000,han,vvnb,t1,2024-04-21t07:35:00.000,2024-04-21t07:17:00.000,cambodia angkor air,k6,khv,3156,k63156,khv3156,vietnam airlines,vn,hvn,156,vn156,hvn156,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t06:05:00.000,2024-04-21t05:59:00.000,2024-04-21t06:14:00.000,2024-04-21t06:14:00.000,2024-04-21t06:14:00.000,han,vvnb,t1,2024-04-21t07:35:00.000,2024-04-21t07:17:00.000,vietnam airlines,vn,hvn,156,vn156,hvn156,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t06:05:00.000,,,,,sgn,vvts,1,2024-04-21t07:45:00.000,,vietnam airlines,vn,hvn,4105,vn4105,hvn4105,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-04-21t13:15:00.000,,,,,bkk,vtbs,,2024-04-21t15:00:00.000,,thai vietjet air,vz,tvj,961,vz961,tvj961,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,3.0,2024-04-21t07:30:00.000,2024-04-21t07:30:00.000,2024-04-21t07:33:00.000,2024-04-21t07:33:00.000,2024-04-21t07:33:00.000,sgn,vvts,1,2024-04-21t09:00:00.000,2024-04-21t08:32:00.000,bamboo airways,qh,bav,151,qh151,bav151,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t07:30:00.000,,,,,sgn,vvts,1,2024-04-21t08:55:00.000,,,a1,a1,2621,a12621,a12621,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t07:30:00.000,,,,,sgn,vvts,1,2024-04-21t08:55:00.000,,flexflight,w2,fxt,4621,w24621,fxt4621,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t07:30:00.000,,,,,sgn,vvts,1,2024-04-21t08:55:00.000,,,h1,h1,4158,h14158,h14158,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t07:30:00.000,,,,,sgn,vvts,1,2024-04-21t08:55:00.000,,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t07:40:00.000,2024-04-21t07:40:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,han,vvnb,t1,2024-04-21t09:00:00.000,2024-04-21t08:55:00.000,jet linx aviation,jl,jtl,5764,jl5764,jtl5764,vietjet air,vj,vjc,504,vj504,vjc504,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t07:40:00.000,2024-04-21t07:40:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,han,vvnb,t1,2024-04-21t09:00:00.000,2024-04-21t08:55:00.000,,a1,a1,2504,a12504,a12504,vietjet air,vj,vjc,504,vj504,vjc504,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t07:40:00.000,2024-04-21t07:40:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,han,vvnb,t1,2024-04-21t09:00:00.000,2024-04-21t08:55:00.000,flexflight,w2,fxt,4504,w24504,fxt4504,vietjet air,vj,vjc,504,vj504,vjc504,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t07:40:00.000,2024-04-21t07:40:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,han,vvnb,t1,2024-04-21t09:00:00.000,2024-04-21t08:55:00.000,,h1,h1,4021,h14021,h14021,vietjet air,vj,vjc,504,vj504,vjc504,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t07:40:00.000,2024-04-21t07:40:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,2024-04-21t07:49:00.000,han,vvnb,t1,2024-04-21t09:00:00.000,2024-04-21t08:55:00.000,vietjet air,vj,vjc,504,vj504,vjc504,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,3.0,2024-04-21t07:45:00.000,2024-04-21t07:36:00.000,2024-04-21t07:47:00.000,2024-04-21t07:47:00.000,2024-04-21t07:47:00.000,han,vvnb,t1,2024-04-21t09:15:00.000,2024-04-21t08:45:00.000,vietnam airlines,vn,hvn,7162,vn7162,hvn7162,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,14.0,2024-04-21t08:00:00.000,,2024-04-21t08:14:00.000,2024-04-21t08:14:00.000,2024-04-21t08:14:00.000,han,vvnb,t1,2024-04-21t09:25:00.000,2024-04-21t09:14:00.000,bamboo airways,qh,bav,102,qh102,bav102,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t08:10:00.000,,2024-04-21t08:19:00.000,2024-04-21t08:19:00.000,2024-04-21t08:19:00.000,han,vvnb,t1,2024-04-21t09:40:00.000,2024-04-21t09:25:00.000,cambodia angkor air,k6,khv,3158,k63158,khv3158,vietnam airlines,vn,hvn,158,vn158,hvn158,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-04-21t08:10:00.000,,2024-04-21t08:19:00.000,2024-04-21t08:19:00.000,2024-04-21t08:19:00.000,han,vvnb,t1,2024-04-21t09:40:00.000,2024-04-21t09:25:00.000,vietnam airlines,vn,hvn,158,vn158,hvn158,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t08:10:00.000,,,,,han,vvnb,1,2024-04-21t09:40:00.000,,vietnam airlines,vn,hvn,4158,vn4158,hvn4158,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,15.0,2024-04-21t08:20:00.000,2024-04-21t08:20:00.000,2024-04-21t08:34:00.000,2024-04-21t08:34:00.000,2024-04-21t08:34:00.000,sgn,vvts,1,2024-04-21t10:05:00.000,2024-04-21t09:35:00.000,cambodia angkor air,k6,khv,3107,k63107,khv3107,vietnam airlines,vn,hvn,107,vn107,hvn107,,,,,,,,
departure,active,dad,vvdn,1,15.0,2024-04-21t08:20:00.000,2024-04-21t08:20:00.000,2024-04-21t08:34:00.000,2024-04-21t08:34:00.000,2024-04-21t08:34:00.000,sgn,vvts,1,2024-04-21t10:05:00.000,2024-04-21t09:35:00.000,vietnam airlines,vn,hvn,107,vn107,hvn107,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,4.0,2024-04-21t08:20:00.000,2024-04-21t08:10:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,han,vvnb,t1,2024-04-21t09:40:00.000,2024-04-21t09:29:00.000,,a1,a1,2506,a12506,a12506,vietjet air,vj,vjc,506,vj506,vjc506,,,,,,,,
departure,active,dad,vvdn,1,4.0,2024-04-21t08:20:00.000,2024-04-21t08:10:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,han,vvnb,t1,2024-04-21t09:40:00.000,2024-04-21t09:29:00.000,flexflight,w2,fxt,4506,w24506,fxt4506,vietjet air,vj,vjc,506,vj506,vjc506,,,,,,,,
departure,active,dad,vvdn,1,4.0,2024-04-21t08:20:00.000,2024-04-21t08:10:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,han,vvnb,t1,2024-04-21t09:40:00.000,2024-04-21t09:29:00.000,,h1,h1,4344,h14344,h14344,vietjet air,vj,vjc,506,vj506,vjc506,,,,,,,,
departure,active,dad,vvdn,1,4.0,2024-04-21t08:20:00.000,2024-04-21t08:10:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,2024-04-21t08:24:00.000,han,vvnb,t1,2024-04-21t09:40:00.000,2024-04-21t09:29:00.000,vietjet air,vj,vjc,506,vj506,vjc506,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t09:00:00.000,,,,,sgn,vvts,1,2024-04-21t10:20:00.000,,,a1,a1,2623,a12623,a12623,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t09:00:00.000,,,,,sgn,vvts,1,2024-04-21t10:20:00.000,,flexflight,w2,fxt,4623,w24623,fxt4623,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t09:00:00.000,,,,,sgn,vvts,1,2024-04-21t10:20:00.000,,,h1,h1,4160,h14160,h14160,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t09:00:00.000,,,,,sgn,vvts,1,2024-04-21t10:20:00.000,,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,11.0,2024-04-21t09:10:00.000,2024-04-21t09:04:00.000,2024-04-21t09:20:00.000,2024-04-21t09:20:00.000,2024-04-21t09:20:00.000,sgn,vvts,1,2024-04-21t10:50:00.000,2024-04-21t10:22:00.000,cambodia angkor air,k6,khv,3109,k63109,khv3109,vietnam airlines,vn,hvn,109,vn109,hvn109,,,,,,,,
departure,active,dad,vvdn,1,11.0,2024-04-21t09:10:00.000,2024-04-21t09:04:00.000,2024-04-21t09:20:00.000,2024-04-21t09:20:00.000,2024-04-21t09:20:00.000,sgn,vvts,1,2024-04-21t10:50:00.000,2024-04-21t10:22:00.000,vietnam airlines,vn,hvn,109,vn109,hvn109,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,12.0,2024-04-21t09:15:00.000,2024-04-21t09:08:00.000,2024-04-21t09:26:00.000,2024-04-21t09:26:00.000,2024-04-21t09:26:00.000,sgn,vvts,1,2024-04-21t10:45:00.000,2024-04-21t10:33:00.000,vietnam airlines,vn,hvn,7115,vn7115,hvn7115,,,,,,,,,,,,,,
departure,active,dad,vvdn,,,2024-04-21t09:20:00.000,2024-04-21t09:20:00.000,,,,sgn,vvts,,2024-04-21t10:50:00.000,,vietravel airlines,vu,vag,673,vu673,vag673,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-04-21t09:30:00.000,,,,,han,vvnb,1,2024-04-21t11:00:00.000,,vietravel airlines,vu,vag,638,vu638,vag638,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,12.0,2024-04-21t09:35:00.000,,2024-04-21t09:46:00.000,2024-04-21t09:46:00.000,2024-04-21t09:46:00.000,dmk,vtbd,1,2024-04-21t11:15:00.000,2024-04-21t11:07:00.000,airasia,ak,axm,635,ak635,axm635,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,12.0,2024-04-21t09:45:00.000,2024-04-21t09:40:00.000,2024-04-21t09:56:00.000,2024-04-21t09:56:00.000,2024-04-21t09:56:00.000,tpe,rctp,2,2024-04-21t13:40:00.000,2024-04-21t13:09:00.000,starlux,jx,sjx,702,jx702,sjx702,,,,,,,b8,,1,,,,,
departure,active,dad,vvdn,1,24.0,2024-04-21t10:15:00.000,2024-04-21t10:22:00.000,2024-04-21t10:38:00.000,2024-04-21t10:38:00.000,2024-04-21t10:38:00.000,sgn,vvts,1,2024-04-21t12:15:00.000,2024-04-21t11:39:00.000,cambodia angkor air,k6,khv,3115,k63115,khv3115,vietnam airlines,vn,hvn,115,vn115,hvn115,,,,,,,,
departure,active,dad,vvdn,1,24.0,2024-04-21t10:15:00.000,2024-04-21t10:22:00.000,2024-04-21t10:38:00.000,2024-04-21t10:38:00.000,2024-04-21t10:38:00.000,sgn,vvts,1,2024-04-21t12:15:00.000,2024-04-21t11:39:00.000,vietnam airlines,vn,hvn,115,vn115,hvn115,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,3.0,2024-04-21t10:25:00.000,,2024-04-21t10:28:00.000,2024-04-21t10:28:00.000,2024-04-21t10:28:00.000,sgn,vvts,1,2024-04-21t11:55:00.000,2024-04-21t11:33:00.000,vietravel airlines,vu,vag,673,vu673,vag673,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,14.0,2024-04-21t10:30:00.000,,2024-04-21t10:43:00.000,2024-04-21t10:43:00.000,2024-04-21t10:43:00.000,han,vvnb,t1,2024-04-21t12:00:00.000,2024-04-21t11:45:00.000,cambodia angkor air,k6,khv,3162,k63162,khv3162,vietnam airlines,vn,hvn,162,vn162,hvn162,,,,,,,,
departure,active,dad,vvdn,1,14.0,2024-04-21t10:30:00.000,,2024-04-21t10:43:00.000,2024-04-21t10:43:00.000,2024-04-21t10:43:00.000,han,vvnb,t1,2024-04-21t12:00:00.000,2024-04-21t11:45:00.000,vietnam airlines,vn,hvn,162,vn162,hvn162,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,11.0,2024-04-21t10:30:00.000,2024-04-21t10:30:00.000,2024-04-21t10:41:00.000,2024-04-21t10:41:00.000,2024-04-21t10:41:00.000,cnx,vtcc,,2024-04-21t12:25:00.000,2024-04-21t12:20:00.000,airasia,ak,axm,907,ak907,axm907,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,10.0,2024-04-21t10:40:00.000,2024-04-21t10:31:00.000,2024-04-21t10:49:00.000,2024-04-21t10:49:00.000,2024-04-21t10:49:00.000,bkk,vtbs,,2024-04-21t12:25:00.000,2024-04-21t12:11:00.000,vietjet air,vj,vjc,965,vj965,vjc965,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,,2024-04-21t11:20:00.000,2024-04-21t11:02:00.000,2024-04-21t11:14:00.000,2024-04-21t11:14:00.000,2024-04-21t11:14:00.000,kul,wmkk,2,2024-04-21t15:10:00.000,2024-04-21t14:36:00.000,airasia,ak,axm,643,ak643,axm643,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,4.0,2024-04-21t11:20:00.000,2024-04-21t11:20:00.000,2024-04-21t11:23:00.000,2024-04-21t11:23:00.000,2024-04-21t11:23:00.000,sgn,vvts,1,2024-04-21t13:05:00.000,2024-04-21t12:25:00.000,cambodia angkor air,k6,khv,3119,k63119,khv3119,vietnam airlines,vn,hvn,119,vn119,hvn119,,,,,,,,
departure,active,dad,vvdn,1,4.0,2024-04-21t11:20:00.000,2024-04-21t11:20:00.000,2024-04-21t11:23:00.000,2024-04-21t11:23:00.000,2024-04-21t11:23:00.000,sgn,vvts,1,2024-04-21t13:05:00.000,2024-04-21t12:25:00.000,vietnam airlines,vn,hvn,119,vn119,hvn119,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,19.0,2024-04-21t11:25:00.000,,2024-04-21t11:43:00.000,2024-04-21t11:43:00.000,2024-04-21t11:43:00.000,icn,rksi,1,2024-04-21t18:05:00.000,2024-04-21t17:42:00.000,,h1,h1,5899,h15899,h15899,t'way air,tw,twb,126,tw126,twb126,,,11,9-12,,,,
departure,active,dad,vvdn,2,19.0,2024-04-21t11:25:00.000,,2024-04-21t11:43:00.000,2024-04-21t11:43:00.000,2024-04-21t11:43:00.000,icn,rksi,1,2024-04-21t18:05:00.000,2024-04-21t17:42:00.000,t'way air,tw,twb,126,tw126,twb126,,,,,,,,,11,9-12,,,,
departure,active,dad,vvdn,1,8.0,2024-04-21t11:30:00.000,2024-04-21t11:30:00.000,2024-04-21t11:38:00.000,2024-04-21t11:38:00.000,2024-04-21t11:38:00.000,han,vvnb,t1,2024-04-21t13:00:00.000,2024-04-21t12:41:00.000,cambodia angkor air,k6,khv,3166,k63166,khv3166,vietnam airlines,vn,hvn,166,vn166,hvn166,,,,,,,,
departure,active,dad,vvdn,1,8.0,2024-04-21t11:30:00.000,2024-04-21t11:30:00.000,2024-04-21t11:38:00.000,2024-04-21t11:38:00.000,2024-04-21t11:38:00.000,han,vvnb,t1,2024-04-21t13:00:00.000,2024-04-21t12:41:00.000,vietnam airlines,vn,hvn,166,vn166,hvn166,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,3.0,2024-04-21t11:50:00.000,2024-04-21t12:00:00.000,2024-04-21t11:53:00.000,2024-04-21t11:53:00.000,2024-04-21t11:53:00.000,vte,vlvt,i,2024-04-21t13:05:00.000,2024-04-21t13:00:00.000,lao airlines,qv,lao,318,qv318,lao318,,,,,,,,,,,,,,
