error,type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.estimatedTime,arrival.delay,departure.gate,arrival.gate,arrival.terminal,arrival.baggage
date_from < 1 year from current date!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t10:50:00.000,2024-07-22t10:50:00.000,pqc,vvpq,2024-07-22t11:50:00.000,vietnam airlines,vn,hvn,1825,vn1825,hvn1825,,,,,,,24.0,2024-07-22t11:14:00.000,2024-07-22t11:14:00.000,2024-07-22t11:14:00.000,2024-07-22t11:50:00.000,2024-07-22t11:50:00.000,2024-07-22t11:50:00.000,2024-07-22t11:48:00.000,,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t10:00:00.000,2024-07-22t10:15:00.000,pqc,vvpq,2024-07-22t12:05:00.000,,a1,a1,2455,a12455,a12455,vietjet air,vj,vjc,455,vj455,vjc455,31.0,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:13:00.000,14.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t10:00:00.000,2024-07-22t10:15:00.000,pqc,vvpq,2024-07-22t12:05:00.000,flexflight,w2,fxt,4455,w24455,fxt4455,vietjet air,vj,vjc,455,vj455,vjc455,31.0,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:13:00.000,14.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t10:00:00.000,2024-07-22t10:15:00.000,pqc,vvpq,2024-07-22t12:05:00.000,,h1,h1,4142,h14142,h14142,vietjet air,vj,vjc,455,vj455,vjc455,31.0,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:13:00.000,14.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t10:00:00.000,2024-07-22t10:15:00.000,pqc,vvpq,2024-07-22t12:05:00.000,vietjet air,vj,vjc,455,vj455,vjc455,,,,,,,31.0,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t10:31:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:19:00.000,2024-07-22t12:13:00.000,14.0,,,,
,arrival,landed,hph,vvci,,2024-07-22t10:30:00.000,,pqc,vvpq,2024-07-22t12:35:00.000,,a1,a1,2767,a12767,a12767,vietjet air,vj,vjc,767,vj767,vjc767,60.0,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:11:00.000,37.0,,,,
,arrival,landed,hph,vvci,,2024-07-22t10:30:00.000,,pqc,vvpq,2024-07-22t12:35:00.000,flexflight,w2,fxt,4767,w24767,fxt4767,vietjet air,vj,vjc,767,vj767,vjc767,60.0,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:11:00.000,37.0,,,,
,arrival,landed,hph,vvci,,2024-07-22t10:30:00.000,,pqc,vvpq,2024-07-22t12:35:00.000,,h1,h1,4498,h14498,h14498,vietjet air,vj,vjc,767,vj767,vjc767,60.0,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:11:00.000,37.0,,,,
,arrival,landed,hph,vvci,,2024-07-22t10:30:00.000,,pqc,vvpq,2024-07-22t12:35:00.000,vietjet air,vj,vjc,767,vj767,vjc767,,,,,,,60.0,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t11:29:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:12:00.000,2024-07-22t13:11:00.000,37.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t11:05:00.000,,pqc,vvpq,2024-07-22t13:15:00.000,vietnam airlines,vn,hvn,1239,vn1239,hvn1239,,,,,,,17.0,2024-07-22t11:21:00.000,2024-07-22t11:21:00.000,2024-07-22t11:21:00.000,2024-07-22t13:05:00.000,2024-07-22t13:05:00.000,2024-07-22t13:05:00.000,2024-07-22t13:04:00.000,,,,,
,arrival,landed,kul,wmkk,2,2024-07-22t12:50:00.000,2024-07-22t12:50:00.000,pqc,vvpq,2024-07-22t13:35:00.000,airasia,ak,axm,545,ak545,axm545,,,,,,,9.0,2024-07-22t12:58:00.000,2024-07-22t12:58:00.000,2024-07-22t12:58:00.000,2024-07-22t13:22:00.000,2024-07-22t13:22:00.000,2024-07-22t13:22:00.000,2024-07-22t13:21:00.000,,l10,9,,
,arrival,landed,sgn,vvts,1,2024-07-22t12:35:00.000,2024-07-22t12:35:00.000,pqc,vvpq,2024-07-22t13:35:00.000,,a1,a1,2327,a12327,a12327,vietjet air,vj,vjc,327,vj327,vjc327,81.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t14:27:00.000,53.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t12:35:00.000,2024-07-22t12:35:00.000,pqc,vvpq,2024-07-22t13:35:00.000,flexflight,w2,fxt,4327,w24327,fxt4327,vietjet air,vj,vjc,327,vj327,vjc327,81.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t14:27:00.000,53.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t12:35:00.000,2024-07-22t12:35:00.000,pqc,vvpq,2024-07-22t13:35:00.000,,h1,h1,4220,h14220,h14220,vietjet air,vj,vjc,327,vj327,vjc327,81.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t14:27:00.000,53.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t12:35:00.000,2024-07-22t12:35:00.000,pqc,vvpq,2024-07-22t13:35:00.000,vietjet air,vj,vjc,327,vj327,vjc327,,,,,,,81.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t14:27:00.000,53.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t12:15:00.000,2024-07-22t12:15:00.000,pqc,vvpq,2024-07-22t14:20:00.000,,a1,a1,2457,a12457,a12457,vietjet air,vj,vjc,457,vj457,vjc457,101.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t15:40:00.000,81.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t12:15:00.000,2024-07-22t12:15:00.000,pqc,vvpq,2024-07-22t14:20:00.000,flexflight,w2,fxt,4457,w24457,fxt4457,vietjet air,vj,vjc,457,vj457,vjc457,101.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t15:40:00.000,81.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t12:15:00.000,2024-07-22t12:15:00.000,pqc,vvpq,2024-07-22t14:20:00.000,,h1,h1,4493,h14493,h14493,vietjet air,vj,vjc,457,vj457,vjc457,101.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t15:40:00.000,81.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t12:15:00.000,2024-07-22t12:15:00.000,pqc,vvpq,2024-07-22t14:20:00.000,vietjet air,vj,vjc,457,vj457,vjc457,,,,,,,101.0,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,2024-07-22t13:55:00.000,,,,2024-07-22t15:40:00.000,81.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t13:25:00.000,2024-07-22t13:19:00.000,pqc,vvpq,2024-07-22t14:25:00.000,vietnam airlines,vn,hvn,1827,vn1827,hvn1827,,,,,,,11.0,2024-07-22t13:36:00.000,2024-07-22t13:36:00.000,2024-07-22t13:36:00.000,2024-07-22t14:12:00.000,2024-07-22t14:12:00.000,2024-07-22t14:12:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t14:15:00.000,2024-07-22t14:15:00.000,pqc,vvpq,2024-07-22t15:15:00.000,vietnam airlines,vn,hvn,7823,vn7823,hvn7823,,,,,,,41.0,2024-07-22t14:56:00.000,2024-07-22t14:56:00.000,2024-07-22t14:56:00.000,2024-07-22t15:31:00.000,2024-07-22t15:31:00.000,2024-07-22t15:31:00.000,2024-07-22t15:32:00.000,16.0,,,,
,arrival,unknown,han,vvnb,t1,2024-07-22t14:15:00.000,2024-07-22t16:45:00.000,pqc,vvpq,2024-07-22t16:20:00.000,,a1,a1,2459,a12459,a12459,vietjet air,vj,vjc,459,vj459,vjc459,150.0,,,,,,,,,,,,
,arrival,unknown,han,vvnb,t1,2024-07-22t14:15:00.000,2024-07-22t16:45:00.000,pqc,vvpq,2024-07-22t16:20:00.000,flexflight,w2,fxt,4459,w24459,fxt4459,vietjet air,vj,vjc,459,vj459,vjc459,150.0,,,,,,,,,,,,
,arrival,unknown,han,vvnb,t1,2024-07-22t14:15:00.000,2024-07-22t16:45:00.000,pqc,vvpq,2024-07-22t16:20:00.000,,h1,h1,4066,h14066,h14066,vietjet air,vj,vjc,459,vj459,vjc459,150.0,,,,,,,,,,,,
,arrival,unknown,han,vvnb,t1,2024-07-22t14:15:00.000,2024-07-22t16:45:00.000,pqc,vvpq,2024-07-22t16:20:00.000,vietjet air,vj,vjc,459,vj459,vjc459,,,,,,,150.0,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:15:00.000,2024-07-22t15:15:00.000,pqc,vvpq,2024-07-22t16:25:00.000,,a1,a1,2329,a12329,a12329,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:15:00.000,2024-07-22t15:15:00.000,pqc,vvpq,2024-07-22t16:25:00.000,flexflight,w2,fxt,4329,w24329,fxt4329,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:15:00.000,2024-07-22t15:15:00.000,pqc,vvpq,2024-07-22t16:25:00.000,,h1,h1,4232,h14232,h14232,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:15:00.000,2024-07-22t15:15:00.000,pqc,vvpq,2024-07-22t16:25:00.000,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:35:00.000,2024-07-22t15:35:00.000,pqc,vvpq,2024-07-22t16:35:00.000,,a1,a1,2331,a12331,a12331,vietjet air,vj,vjc,331,vj331,vjc331,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:35:00.000,2024-07-22t15:35:00.000,pqc,vvpq,2024-07-22t16:35:00.000,flexflight,w2,fxt,4331,w24331,fxt4331,vietjet air,vj,vjc,331,vj331,vjc331,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:35:00.000,2024-07-22t15:35:00.000,pqc,vvpq,2024-07-22t16:35:00.000,,h1,h1,4324,h14324,h14324,vietjet air,vj,vjc,331,vj331,vjc331,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-07-22t15:35:00.000,2024-07-22t15:35:00.000,pqc,vvpq,2024-07-22t16:35:00.000,vietjet air,vj,vjc,331,vj331,vjc331,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t15:40:00.000,2024-07-22t15:47:00.000,pqc,vvpq,2024-07-22t16:45:00.000,vietnam airlines,vn,hvn,1829,vn1829,hvn1829,,,,,,,28.0,2024-07-22t16:08:00.000,2024-07-22t16:08:00.000,2024-07-22t16:08:00.000,2024-07-22t16:42:00.000,2024-07-22t16:42:00.000,2024-07-22t16:42:00.000,,,,,,
,arrival,landed,tpe,rctp,1,2024-07-22t14:10:00.000,2024-07-22t14:10:00.000,pqc,vvpq,2024-07-22t16:50:00.000,,h1,h1,4272,h14272,h14272,vietjet air,vj,vjc,845,vj845,vjc845,12.0,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2.0,a1,,,
,arrival,landed,tpe,rctp,1,2024-07-22t14:10:00.000,2024-07-22t14:10:00.000,pqc,vvpq,2024-07-22t16:50:00.000,,a1,a1,2845,a12845,a12845,vietjet air,vj,vjc,845,vj845,vjc845,12.0,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2.0,a1,,,
,arrival,landed,tpe,rctp,1,2024-07-22t14:10:00.000,2024-07-22t14:10:00.000,pqc,vvpq,2024-07-22t16:50:00.000,flexflight,w2,fxt,4845,w24845,fxt4845,vietjet air,vj,vjc,845,vj845,vjc845,12.0,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2.0,a1,,,
,arrival,landed,tpe,rctp,1,2024-07-22t14:10:00.000,2024-07-22t14:10:00.000,pqc,vvpq,2024-07-22t16:50:00.000,vietjet air,vj,vjc,845,vj845,vjc845,,,,,,,12.0,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t14:21:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2024-07-22t16:51:00.000,2.0,a1,,,
,arrival,landed,tpe,rctp,1,2024-07-22t14:00:00.000,2024-07-22t15:04:00.000,pqc,vvpq,2024-07-22t17:00:00.000,starlux,jx,sjx,705,jx705,sjx705,,,,,,,83.0,2024-07-22t15:22:00.000,2024-07-22t15:22:00.000,2024-07-22t15:22:00.000,2024-07-22t17:41:00.000,2024-07-22t17:41:00.000,2024-07-22t17:41:00.000,2024-07-22t17:40:00.000,42.0,b3,,,
,arrival,landed,sgn,vvts,1,2024-07-22t17:10:00.000,2024-07-22t17:10:00.000,pqc,vvpq,2024-07-22t18:10:00.000,vietnam airlines,vn,hvn,1835,vn1835,hvn1835,,,,,,,22.0,2024-07-22t17:32:00.000,2024-07-22t17:32:00.000,2024-07-22t17:32:00.000,2024-07-22t18:04:00.000,2024-07-22t18:04:00.000,2024-07-22t18:04:00.000,2024-07-22t18:07:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t17:05:00.000,,pqc,vvpq,2024-07-22t18:10:00.000,vietravel airlines,vu,vag,303,vu303,vag303,,,,,,,30.0,2024-07-22t17:34:00.000,2024-07-22t17:34:00.000,2024-07-22t17:34:00.000,2024-07-22t18:10:00.000,2024-07-22t18:10:00.000,2024-07-22t18:10:00.000,2024-07-22t18:12:00.000,1.0,,,,
,arrival,landed,tpe,rctp,1,2024-07-22t16:00:00.000,2024-07-22t16:00:00.000,pqc,vvpq,2024-07-22t18:40:00.000,,h1,h1,4063,h14063,h14063,vietjet air,vj,vjc,847,vj847,vjc847,,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:18:00.000,,b1r,,,
,arrival,landed,tpe,rctp,1,2024-07-22t16:00:00.000,2024-07-22t16:00:00.000,pqc,vvpq,2024-07-22t18:40:00.000,,a1,a1,2847,a12847,a12847,vietjet air,vj,vjc,847,vj847,vjc847,,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:18:00.000,,b1r,,,
,arrival,landed,tpe,rctp,1,2024-07-22t16:00:00.000,2024-07-22t16:00:00.000,pqc,vvpq,2024-07-22t18:40:00.000,flexflight,w2,fxt,4847,w24847,fxt4847,vietjet air,vj,vjc,847,vj847,vjc847,,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:18:00.000,,b1r,,,
,arrival,landed,tpe,rctp,1,2024-07-22t16:00:00.000,2024-07-22t16:00:00.000,pqc,vvpq,2024-07-22t18:40:00.000,vietjet air,vj,vjc,847,vj847,vjc847,,,,,,,,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t15:53:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:19:00.000,2024-07-22t18:18:00.000,,b1r,,,
,arrival,landed,khh,rckh,i,2024-07-22t17:10:00.000,2024-07-22t17:10:00.000,pqc,vvpq,2024-07-22t19:30:00.000,,h1,h1,5131,h15131,h15131,vietjet air,vj,vjc,993,vj993,vjc993,,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t18:56:00.000,,32,,,
,arrival,landed,khh,rckh,i,2024-07-22t17:10:00.000,2024-07-22t17:10:00.000,pqc,vvpq,2024-07-22t19:30:00.000,,a1,a1,2993,a12993,a12993,vietjet air,vj,vjc,993,vj993,vjc993,,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t18:56:00.000,,32,,,
,arrival,landed,khh,rckh,i,2024-07-22t17:10:00.000,2024-07-22t17:10:00.000,pqc,vvpq,2024-07-22t19:30:00.000,flexflight,w2,fxt,4993,w24993,fxt4993,vietjet air,vj,vjc,993,vj993,vjc993,,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t18:56:00.000,,32,,,
,arrival,landed,khh,rckh,i,2024-07-22t17:10:00.000,2024-07-22t17:10:00.000,pqc,vvpq,2024-07-22t19:30:00.000,vietjet air,vj,vjc,993,vj993,vjc993,,,,,,,,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t17:07:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,2024-07-22t18:56:00.000,,32,,,
,arrival,landed,icn,rksi,1,2024-07-22t16:10:00.000,2024-07-22t16:23:00.000,pqc,vvpq,2024-07-22t19:55:00.000,eastar jet,ze,esr,581,ze581,esr581,,,,,,,52.0,2024-07-22t17:01:00.000,2024-07-22t17:01:00.000,2024-07-22t17:01:00.000,2024-07-22t20:11:00.000,2024-07-22t20:11:00.000,2024-07-22t20:11:00.000,2024-07-22t20:09:00.000,16.0,125,,,
,arrival,landed,sgn,vvts,1,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,pqc,vvpq,2024-07-22t20:00:00.000,,a1,a1,2337,a12337,a12337,vietjet air,vj,vjc,337,vj337,vjc337,80.0,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,,,,2024-07-22t20:54:00.000,54.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,pqc,vvpq,2024-07-22t20:00:00.000,flexflight,w2,fxt,4337,w24337,fxt4337,vietjet air,vj,vjc,337,vj337,vjc337,80.0,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,,,,2024-07-22t20:54:00.000,54.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,pqc,vvpq,2024-07-22t20:00:00.000,,h1,h1,4528,h14528,h14528,vietjet air,vj,vjc,337,vj337,vjc337,80.0,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,,,,2024-07-22t20:54:00.000,54.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t19:00:00.000,2024-07-22t19:00:00.000,pqc,vvpq,2024-07-22t20:00:00.000,vietjet air,vj,vjc,337,vj337,vjc337,,,,,,,80.0,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,2024-07-22t20:19:00.000,,,,2024-07-22t20:54:00.000,54.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t18:50:00.000,2024-07-22t18:50:00.000,pqc,vvpq,2024-07-22t20:00:00.000,vasco,0v,vfc,8021,0v8021,vfc8021,,,,,,,21.0,2024-07-22t19:10:00.000,2024-07-22t19:10:00.000,2024-07-22t19:10:00.000,2024-07-22t20:00:00.000,2024-07-22t20:00:00.000,2024-07-22t20:00:00.000,2024-07-22t20:05:00.000,,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t18:10:00.000,2024-07-22t19:50:00.000,pqc,vvpq,2024-07-22t20:15:00.000,,a1,a1,2449,a12449,a12449,vietjet air,vj,vjc,449,vj449,vjc449,107.0,2024-07-22t19:57:00.000,2024-07-22t19:57:00.000,2024-07-22t19:57:00.000,,,,2024-07-22t21:43:00.000,88.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t18:10:00.000,2024-07-22t19:50:00.000,pqc,vvpq,2024-07-22t20:15:00.000,flexflight,w2,fxt,4449,w24449,fxt4449,vietjet air,vj,vjc,449,vj449,vjc449,107.0,2024-07-22t19:57:00.000,2024-07-22t19:57:00.000,2024-07-22t19:57:00.000,,,,2024-07-22t21:43:00.000,88.0,,,,
,arrival,landed,han,vvnb,t1,2024-07-22t18:10:00.000,2024-07-22t19:50:00.000,pqc,vvpq,2024-07-22t20:15:00.000,vietjet air,vj,vjc,449,vj449,vjc449,,,,,,,107.0,2024-07-22t19:57:00.000,2024-07-22t19:57:00.000,2024-07-22t19:57:00.000,,,,2024-07-22t21:43:00.000,88.0,,,,
,arrival,landed,sgn,vvts,1,2024-07-22t20:30:00.000,2024-07-22t20:30:00.000,pqc,vvpq,2024-07-22t21:30:00.000,vietnam airlines,vn,hvn,7825,vn7825,hvn7825,,,,,,,19.0,2024-07-22t20:48:00.000,2024-07-22t20:48:00.000,2024-07-22t20:48:00.000,2024-07-22t21:24:00.000,2024-07-22t21:24:00.000,2024-07-22t21:24:00.000,2024-07-22t21:22:00.000,,,,,
,arrival,landed,icn,rksi,1,2024-07-22t18:00:00.000,2024-07-22t19:50:00.000,pqc,vvpq,2024-07-22t22:00:00.000,,h1,h1,9954,h19954,h19954,jeju air,7c,jja,4103,7c4103,jja4103,204.0,2024-07-22t21:23:00.000,2024-07-22t21:23:00.000,2024-07-22t21:23:00.000,,,,2024-07-23t00:18:00.000,139.0,115,,,
,arrival,landed,icn,rksi,1,2024-07-22t18:00:00.000,2024-07-22t19:50:00.000,pqc,vvpq,2024-07-22t22:00:00.000,jeju air,7c,jja,4103,7c4103,jja4103,,,,,,,204.0,2024-07-22t21:23:00.000,2024-07-22t21:23:00.000,2024-07-22t21:23:00.000,,,,2024-07-23t00:18:00.000,139.0,115,,,
,arrival,landed,icn,rksi,2,2024-07-22t18:45:00.000,2024-07-22t20:35:00.000,pqc,vvpq,2024-07-22t22:40:00.000,jin air,lj,jna,91,lj91,jna91,,,,,,,170.0,2024-07-22t21:35:00.000,2024-07-22t21:35:00.000,2024-07-22t21:35:00.000,,,,2024-07-23t00:42:00.000,122.0,253,,,
,arrival,landed,icn,rksi,2,2024-07-22t19:15:00.000,2024-07-22t19:15:00.000,pqc,vvpq,2024-07-22t23:00:00.000,delta air lines,dl,dal,7865,dl7865,dal7865,korean air,ke,kal,487,ke487,kal487,27.0,2024-07-22t19:41:00.000,2024-07-22t19:41:00.000,2024-07-22t19:41:00.000,2024-07-22t22:40:00.000,2024-07-22t22:40:00.000,2024-07-22t22:40:00.000,2024-07-22t22:38:00.000,,235,,,
,arrival,landed,icn,rksi,2,2024-07-22t19:15:00.000,2024-07-22t19:15:00.000,pqc,vvpq,2024-07-22t23:00:00.000,vietnam airlines,vn,hvn,3467,vn3467,hvn3467,korean air,ke,kal,487,ke487,kal487,27.0,2024-07-22t19:41:00.000,2024-07-22t19:41:00.000,2024-07-22t19:41:00.000,2024-07-22t22:40:00.000,2024-07-22t22:40:00.000,2024-07-22t22:40:00.000,2024-07-22t22:38:00.000,,235,,,
,arrival,landed,icn,rksi,2,2024-07-22t19:15:00.000,2024-07-22t19:15:00.000,pqc,vvpq,2024-07-22t23:00:00.000,korean air,ke,kal,487,ke487,kal487,,,,,,,27.0,2024-07-22t19:41:00.000,2024-07-22t19:41:00.000,2024-07-22t19:41:00.000,2024-07-22t22:40:00.000,2024-07-22t22:40:00.000,2024-07-22t22:40:00.000,2024-07-22t22:38:00.000,,235,,,
,arrival,landed,icn,rksi,1,2024-07-22t22:35:00.000,2024-07-23t02:21:00.000,pqc,vvpq,2024-07-23t02:20:00.000,,h1,h1,9753,h19753,h19753,jeju air,7c,jja,4175,7c4175,jja4175,254.0,2024-07-23t02:49:00.000,2024-07-23t02:49:00.000,2024-07-23t02:49:00.000,,,,2024-07-23t05:49:00.000,210.0,8,,,
,arrival,landed,icn,rksi,1,2024-07-22t22:35:00.000,2024-07-23t02:21:00.000,pqc,vvpq,2024-07-23t02:20:00.000,jeju air,7c,jja,4175,7c4175,jja4175,,,,,,,254.0,2024-07-23t02:49:00.000,2024-07-23t02:49:00.000,2024-07-23t02:49:00.000,,,,2024-07-23t05:49:00.000,210.0,8,,,
,arrival,landed,icn,rksi,1,2024-07-23t01:45:00.000,2024-07-23t01:45:00.000,pqc,vvpq,2024-07-23t05:10:00.000,,a1,a1,2975,a12975,a12975,vietjet air,vj,vjc,975,vj975,vjc975,37.0,2024-07-23t02:22:00.000,2024-07-23t02:22:00.000,2024-07-23t02:22:00.000,2024-07-23t05:18:00.000,2024-07-23t05:18:00.000,2024-07-23t05:18:00.000,2024-07-23t05:23:00.000,9.0,109,,,
,arrival,landed,icn,rksi,1,2024-07-23t01:45:00.000,2024-07-23t01:45:00.000,pqc,vvpq,2024-07-23t05:10:00.000,flexflight,w2,fxt,4975,w24975,fxt4975,vietjet air,vj,vjc,975,vj975,vjc975,37.0,2024-07-23t02:22:00.000,2024-07-23t02:22:00.000,2024-07-23t02:22:00.000,2024-07-23t05:18:00.000,2024-07-23t05:18:00.000,2024-07-23t05:18:00.000,2024-07-23t05:23:00.000,9.0,109,,,
